4.87499999999999999e-03	3.12586485335831880e-03	4.36621724732654502e-03	3.93882179755495644e-03	2.00692996520999718e-03	-6.91540937784403120e-04	
5.06250000000000016e-03	3.23455370745730003e-03	4.51803408632699393e-03	4.07577776292200426e-03	2.07671251709079952e-03	-7.15586366637052033e-04	
5.25000000000000033e-03	3.34244556681696607e-03	4.66873767865202526e-03	4.21172945340746608e-03	2.14598336544942654e-03	-7.39455474499955251e-04	
5.43750000000000049e-03	3.44954627549300726e-03	4.81833618759959850e-03	4.34668423319493555e-03	2.21474626251539968e-03	-7.63149554305464668e-04	
5.62499999999999979e-03	3.55586163470591327e-03	4.96683771660010303e-03	4.48064941246905605e-03	2.28300493300397783e-03	-7.86669889505139616e-04	
5.81249999999999996e-03	3.66139740315294965e-03	5.11425030965610792e-03	4.61363224781125535e-03	2.35076307431794987e-03	-8.10017754139262980e-04	
6.00000000000000012e-03	3.76615929731806496e-03	5.26058195177887822e-03	4.74563994259259107e-03	2.41802435674793930e-03	-8.33194412905847201e-04	
6.18750000000000029e-03	3.87015299177975508e-03	5.40584056942161259e-03	4.87667964736372608e-03	2.48479242367123957e-03	-8.56201121229133730e-04	
6.37500000000000046e-03	3.97338411951685816e-03	5.55003403090948300e-03	5.00675846024207279e-03	2.55107089174917917e-03	-8.79039125327588664e-04	
6.56249999999999976e-03	4.07585827221229862e-03	5.69317014686645563e-03	5.13588342729611163e-03	2.61686335112304262e-03	-9.01709662281400507e-04	
6.74999999999999992e-03	4.17758100055476249e-03	5.83525667063892074e-03	5.26406154292690786e-03	2.68217336560854338e-03	-9.24213960099482023e-04	
6.93750000000000009e-03	4.27855781453830627e-03	5.97630129871617663e-03	5.39129975024685206e-03	2.74700447288887166e-03	-9.46553237785979968e-04	
7.12500000000000026e-03	4.37879418375989541e-03	6.11631167114776771e-03	5.51760494145565016e-03	2.81136018470631724e-03	-9.68728705406298775e-04	
7.31250000000000042e-03	4.47829553771486935e-03	6.25529537195772863e-03	5.64298395821354742e-03	2.87524398705248877e-03	-9.90741564152638728e-04	
7.49999999999999972e-03	4.57706726609033356e-03	6.39325992955572849e-03	5.76744359201186284e-03	2.93865934035713325e-03	-1.01259300640905363e-03	
7.68749999999999989e-03	4.67511471905648901e-03	6.53021281714518190e-03	5.89099058454079644e-03	3.00160967967556900e-03	-1.03428421581603334e-03	
7.87500000000000006e-03	4.77244320755589122e-03	6.66616145312831383e-03	6.01363162805455907e-03	3.06409841487473907e-03	-1.05581636733461065e-03	
8.06250000000000022e-03	4.86905800359065631e-03	6.80111320150823817e-03	6.13537336573383336e-03	3.12612893081790424e-03	-1.07719062731000148e-03	
8.25000000000000039e-03	4.96496434050760962e-03	6.93507537228804823e-03	6.25622239204559703e-03	3.18770458754797596e-03	-1.09840815353477554e-03	
8.43750000000000056e-03	5.06016741328139258e-03	7.06805522186695467e-03	6.37618525310030410e-03	3.24882872046950441e-03	-1.11947009531156703e-03	
8.62500000000000072e-03	5.15467237879553824e-03	7.20005995343350833e-03	6.49526844700645551e-03	3.30950464052933357e-03	-1.14037759351532536e-03	
8.81250000000000089e-03	5.24848435612151366e-03	7.33109671735591040e-03	6.61347842422258230e-03	3.36973563439592946e-03	-1.16113178065510884e-03	
9.00000000000000105e-03	5.34160842679574747e-03	7.46117261156944728e-03	6.73082158790664926e-03	3.42952496463739273e-03	-1.18173378093542692e-03	
9.18749999999999949e-03	5.43404963509466505e-03	7.59029468196105971e-03	6.84730429426289727e-03	3.48887586989816501e-03	-1.20218471031713348e-03	
9.37499999999999965e-03	5.52581298830771058e-03	7.71846992275109813e-03	6.96293285288615560e-03	3.54779156507444623e-03	-1.22248567657787287e-03	
9.56249999999999982e-03	5.61690345700840716e-03	7.84570527687225051e-03	7.07771352710362314e-03	3.60627524148831625e-03	-1.24263777937208466e-03	
9.74999999999999999e-03	5.70732597532343580e-03	7.97200763634568245e-03	7.19165253431415259e-03	3.66433006706058835e-03	-1.26264211029056771e-03	
9.93750000000000015e-03	5.79708544119975598e-03	8.09738384265442680e-03	7.30475604632504182e-03	3.72195918648238764e-03	-1.28249975291960913e-03	
1.01250000000000003e-02	5.88618671666978933e-03	8.22184068711400567e-03	7.41703018968636017e-03	3.77916572138548143e-03	-1.30221178289967906e-03	
1.03125000000000005e-02	5.97463462811466655e-03	8.34538491124033922e-03	7.52848104602283404e-03	3.83595277051135232e-03	-1.32177926798369700e-03	
1.05000000000000007e-02	6.06243396652555479e-03	8.46802320711495526e-03	7.63911465236328125e-03	3.89232340987903831e-03	-1.34120326809486880e-03	
1.06875000000000008e-02	6.14958948776307777e-03	8.58976221774750831e-03	7.74893700146764720e-03	3.94828069295174132e-03	-1.36048483538410100e-03	
1.08750000000000010e-02	6.23610591281484154e-03	8.71060853743563582e-03	7.85795404215162800e-03	4.00382765080220960e-03	-1.37962501428699779e-03	
1.10624999999999994e-02	6.32198792805108677e-03	8.83056871212217764e-03	7.96617167960893095e-03	4.05896729227691981e-03	-1.39862484158043382e-03	
1.12499999999999996e-02	6.40724030744210631e-03	8.94964924260595839e-03	8.07359577578306044e-03	4.11370260415969916e-03	-1.41748534643808700e-03	
1.14374999999999998e-02	6.49186758532111722e-03	9.06785657744357473e-03	8.18023214955472359e-03	4.16803655133197223e-03	-1.43620755048807407e-03	
1.16249999999999999e-02	6.57587434432738583e-03	9.18519712000464249e-03	8.28608657717215882e-03	4.22197207693467656e-03	-1.45479246786642583e-03	
1.18125000000000001e-02	6.65926512825994882e-03	9.30167722676075205e-03	8.39116479253079924e-03	4.27551210252732298e-03	-1.47324110527261324e-03	
1.20000000000000002e-02	6.74204444481350286e-03	9.41730320759558322e-03	8.49547248748470929e-03	4.32865952824628905e-03	-1.49155446202409950e-03	
1.21875000000000004e-02	6.82421676805685523e-03	9.53208132610660307e-03	8.59901531215560844e-03	4.38141723296193823e-03	-1.50973353011047144e-03	
1.23750000000000006e-02	6.90578654015246846e-03	9.64601779990686102e-03	8.70179887523939675e-03	4.43378807443461920e-03	-1.52777929424717301e-03	
1.25625000000000007e-02	6.98675817233008773e-03	9.75911880093293521e-03	8.80382874431007330e-03	4.48577488946951940e-03	-1.54569273192884716e-03	
1.27500000000000009e-02	7.06713604531545875e-03	9.87139045576194800e-03	8.90511044612104716e-03	4.53738049407039108e-03	-1.56347481348228330e-03	
1.29375000000000011e-02	7.14692450943257059e-03	9.98283884593779980e-03	9.00564946690382735e-03	4.58860768359216440e-03	-1.58112650211897680e-03	
1.31249999999999995e-02	7.22612788455007874e-03	1.00934700083048692e-02	9.10545125266415921e-03	4.63945923289243219e-03	-1.59864875398730232e-03	
1.33124999999999997e-02	7.30475045998341035e-03	1.02032899353465580e-02	9.20452120947573213e-03	4.68993789648182360e-03	-1.61604251822430509e-03	
1.34999999999999998e-02	7.38279649441499989e-03	1.03123045755258835e-02	9.30286470377156456e-03	4.74004640867327093e-03	-1.63330873700710745e-03	
1.36875000000000000e-02	7.46027021586116203e-03	1.04205198336256074e-02	9.40048706263318413e-03	4.78978748373016291e-03	-1.65044834560394075e-03	
1.38750000000000002e-02	7.53717582169336538e-03	1.05279415710859865e-02	9.49739357407774348e-03	4.83916381601339450e-03	-1.66746227242479906e-03	
1.40625000000000003e-02	7.61351747871069455e-03	1.06345756063387920e-02	9.59358948734314980e-03	4.88817808012732141e-03	-1.68435143907172207e-03	
1.42500000000000005e-02	7.68929932325542170e-03	1.07404277151368320e-02	9.68908001317127579e-03	4.93683293106462334e-03	-1.70111676038870699e-03	
1.44375000000000007e-02	7.76452546136237407e-03	1.08455036308785918e-02	9.78387032408934397e-03	4.98513100435007701e-03	-1.71775914451125443e-03	
1.46250000000000008e-02	7.83919996893336565e-03	1.09498090449280036e-02	9.87796555468946000e-03	5.03307491618326230e-03	-1.73427949291555129e-03	
1.48125000000000010e-02	7.91332689192931343e-03	1.10533496069295141e-02	9.97137080190635752e-03	5.08066726358019378e-03	-1.75067870046729146e-03	
1.49999999999999994e-02	7.98691024657422095e-03	1.11561309251187596e-02	1.00640911252933216e-02	5.12791062451390788e-03	-1.76695765547014278e-03	
1.51874999999999996e-02	8.05995401956659946e-03	1.12581585666292217e-02	1.01561315472962852e-02	5.17480755805399713e-03	-1.78311723971385561e-03	
1.53749999999999998e-02	8.13246216829512092e-03	1.13594380577951848e-02	1.02474970535260963e-02	5.22136060450511825e-03	-1.79915832852202201e-03	
1.55624999999999999e-02	8.20443862105625470e-03	1.14599748844514075e-02	1.03381925930289206e-02	5.26757228554447596e-03	-1.81508179079948933e-03	
1.57500000000000001e-02	8.27588727727230321e-03	1.15597744922297501e-02	1.04282230785547533e-02	5.31344510435829715e-03	-1.83088848907942249e-03	
1.59375000000000003e-02	8.34681200770885298e-03	1.16588422868530630e-02	1.05175933868240663e-02	5.35898154577730580e-03	-1.84657927957002825e-03	
1.61250000000000004e-02	8.41721665469092814e-03	1.17571836344265174e-02	1.06063083587925218e-02	5.40418407641121180e-03	-1.86215501220093655e-03	
1.63125000000000006e-02	8.48710503231750284e-03	1.18548038617265622e-02	1.06943727999137712e-02	5.44905514478221525e-03	-1.87761653066924653e-03	
1.65000000000000008e-02	8.55648092667410029e-03	1.19517082564876472e-02	1.07817914804003503e-02	5.49359718145754714e-03	-1.89296467248523440e-03	
1.66875000000000009e-02	8.62534809604339342e-03	1.20479020676868068e-02	1.08685691354826197e-02	5.53781259918104118e-03	-1.90820026901773027e-03	
1.68750000000000011e-02	8.69371027111378453e-03	1.21433905058261921e-02	1.09547104656658074e-02	5.58170379300375503e-03	-1.92332414553916331e-03	
1.70625000000000013e-02	8.76157115518592933e-03	1.22381787432135902e-02	1.10402201369851419e-02	5.62527314041364693e-03	-1.93833712127027945e-03	
1.72500000000000014e-02	8.82893442437728167e-03	1.23322719142409942e-02	1.11251027812590345e-02	5.66852300146431214e-03	-1.95324000942453078e-03	
1.74375000000000016e-02	8.89580372782469188e-03	1.24256751156612329e-02	1.12093629963404169e-02	5.71145571890278262e-03	-1.96803361725214360e-03	
1.76250000000000018e-02	8.96218268788511949e-03	1.25183934068626972e-02	1.12930053463661615e-02	5.75407361829641077e-03	-1.98271874608385969e-03	
1.78125000000000019e-02	9.02807490033451579e-03	1.26104318101421739e-02	1.13760343620046365e-02	5.79637900815881731e-03	-1.99729619137436250e-03	
1.80000000000000021e-02	9.09348393456492141e-03	1.27017953109757834e-02	1.14584545407014158e-02	5.83837418007493968e-03	-2.01176674274538203e-03	
1.81874999999999988e-02	9.15841333377985685e-03	1.27924888582880685e-02	1.15402703469231344e-02	5.88006140882516883e-03	-2.02613118402848518e-03	
1.83749999999999990e-02	9.22286661518802002e-03	1.28825173647191902e-02	1.16214862123995323e-02	5.92144295250857187e-03	-2.04039029330755056e-03	
1.85624999999999991e-02	9.28684727019536693e-03	1.29718857068902536e-02	1.17021065363636760e-02	5.96252105266523690e-03	-2.05454484296093212e-03	
1.87499999999999993e-02	9.35035876459559476e-03	1.30605987256667971e-02	1.17821356857904080e-02	6.00329793439770710e-03	-2.06859559970331381e-03	
1.89374999999999995e-02	9.41340453875906882e-03	1.31486612264204283e-02	1.18615779956329995e-02	6.04377580649154578e-03	-2.08254332462725527e-03	
1.91249999999999996e-02	9.47598800782023173e-03	1.32360779792885866e-02	1.19404377690580567e-02	6.08395686153500714e-03	-2.09638877324443184e-03	
1.93124999999999998e-02	9.53811256186351195e-03	1.33228537194324849e-02	1.20187192776786810e-02	6.12384327603784223e-03	-2.11013269552657277e-03	
1.95000000000000000e-02	9.59978156610777518e-03	1.34089931472932099e-02	1.20964267617858969e-02	6.16343721054923074e-03	-2.12377583594609539e-03	
1.96875000000000001e-02	9.66099836108932214e-03	1.34945009288459910e-02	1.21735644305783763e-02	6.20274080977485480e-03	-2.13731893351644126e-03	
1.98750000000000003e-02	9.72176626284348457e-03	1.35793816958526496e-02	1.22501364623904489e-02	6.24175620269310557e-03	-2.15076272183211759e-03	
2.00625000000000005e-02	9.78208856308479188e-03	1.36636400461122350e-02	1.23261470049184415e-02	6.28048550267044578e-03	-2.16410792910843881e-03	
2.02500000000000006e-02	9.84196852938579517e-03	1.37472805437098555e-02	1.24016001754453514e-02	6.31893080757593185e-03	-2.17735527822097985e-03	
2.04375000000000008e-02	9.90140940535449814e-03	1.38303077192637128e-02	1.24765000610638378e-02	6.35709419989488166e-03	-2.19050548674473624e-03	
2.06250000000000010e-02	9.96041441081045240e-03	1.39127260701703507e-02	1.25508507188976104e-02	6.39497774684172089e-03	-2.20355926699299662e-03	
2.08125000000000011e-02	1.00189867419595291e-02	1.39945400608481301e-02	1.26246561763211588e-02	6.43258350047198717e-03	-2.21651732605592997e-03	
2.10000000000000013e-02	1.00771295715673618e-02	1.40757541229789406e-02	1.26979204311778674e-02	6.46991349779352850e-03	-2.22938036583888652e-03	
2.11875000000000015e-02	1.01348460491314969e-02	1.41563726557481385e-02	1.27706474519965561e-02	6.50696976087687760e-03	-2.24214908310042035e-03	
2.13750000000000016e-02	1.01921393010522467e-02	1.42364000260827694e-02	1.28428411782063930e-02	6.54375429696480316e-03	-2.25482416949002737e-03	
2.15625000000000018e-02	1.02490124308022706e-02	1.43158405688880268e-02	1.29145055203502626e-02	6.58026909858108310e-03	-2.26740631158560933e-03	
2.17500000000000020e-02	1.03054685190948868e-02	1.43946985872820087e-02	1.29856443602965263e-02	6.61651614363845120e-03	-2.27989619093066235e-03	
2.19375000000000021e-02	1.03615106240511467e-02	1.44729783528287480e-02	1.30562615514492834e-02	6.65249739554577002e-03	-2.29229448407118836e-03	
2.21249999999999988e-02	1.04171417813656454e-02	1.45506841057695627e-02	1.31263609189570408e-02	6.68821480331440333e-03	-2.30460186259234118e-03	
2.23124999999999990e-02	1.04723650044711049e-02	1.46278200552526893e-02	1.31959462599198843e-02	6.72367030166382256e-03	-2.31681899315479582e-03	
2.24999999999999992e-02	1.05271832847017681e-02	1.47043903795612552e-02	1.32650213435951212e-02	6.75886581112641622e-03	-2.32894653753085937e-03	
2.26874999999999993e-02	1.05815995914555379e-02	1.47803992263395891e-02	1.33335899116013984e-02	6.79380323815154639e-03	-2.34098515264030780e-03	
2.28749999999999995e-02	1.06356168723549405e-02	1.48558507128178658e-02	1.34016556781213561e-02	6.82848447520883594e-03	-2.35293549058596682e-03	
2.30624999999999997e-02	1.06892380534069093e-02	1.49307489260351138e-02	1.34692223301027744e-02	6.86291140089069322e-03	-2.36479819868902659e-03	
2.32499999999999998e-02	1.07424660391613625e-02	1.50050979230605761e-02	1.35362935274582433e-02	6.89708588001409096e-03	-2.37657391952410127e-03	
2.34375000000000000e-02	1.07953037128686279e-02	1.50789017312134791e-02	1.36028729032633897e-02	6.93100976372158350e-03	-2.38826329095402634e-03	
2.36250000000000002e-02	1.08477539366357029e-02	1.51521643482811705e-02	1.36689640639536380e-02	6.96468488958160853e-03	-2.39986694616440644e-03	
2.38125000000000003e-02	1.08998195515813637e-02	1.52248897427356700e-02	1.37345705895195180e-02	6.99811308168801858e-03	-2.41138551369790479e-03	
2.40000000000000005e-02	1.09515033779901249e-02	1.52970818539486190e-02	1.37996960337005720e-02	7.03129615075890734e-03	-2.42281961748828500e-03	
2.41875000000000007e-02	1.10028082154650722e-02	1.53687445924046776e-02	1.38643439241778101e-02	7.06423589423469875e-03	-2.43416987689420126e-03	
2.43750000000000008e-02	1.10537368430795712e-02	1.54398818399133411e-02	1.39285177627647781e-02	7.09693409637551960e-03	-2.44543690673274016e-03	
2.45625000000000010e-02	1.11042920195278481e-02	1.55104974498192182e-02	1.39922210255972023e-02	7.12939252835785575e-03	-2.45662131731271688e-03	
2.47500000000000012e-02	1.11544764832744725e-02	1.55805952472107476e-02	1.40554571633212735e-02	7.16161294837049968e-03	-2.46772371446773086e-03	
2.49375000000000013e-02	1.12042929527027477e-02	1.56501790291274125e-02	1.41182296012805370e-02	7.19359710170979459e-03	-2.47874469958897373e-03	
2.51250000000000015e-02	1.12537441262619883e-02	1.57192525647654111e-02	1.41805417397013900e-02	7.22534672087417514e-03	-2.48968486965780089e-03	
2.53125000000000017e-02	1.13028326826137299e-02	1.57878195956818353e-02	1.42423969538772750e-02	7.25686352565802027e-03	-2.50054481727806288e-03	
2.55000000000000018e-02	1.13515612807768666e-02	1.58558838359973385e-02	1.43037985943514669e-02	7.28814922324480877e-03	-2.51132513070819602e-03	
2.56875000000000020e-02	1.13999325602717125e-02	1.59234489725973462e-02	1.43647499870985518e-02	7.31920550829960430e-03	-2.52202639389308885e-03	
2.58750000000000022e-02	1.14479491412630124e-02	1.59905186653317433e-02	1.44252544337045707e-02	7.35003406306084829e-03	-2.53264918649570179e-03	
2.60624999999999989e-02	1.14956136247018875e-02	1.60570965472131531e-02	1.44853152115458420e-02	7.38063655743149017e-03	-2.54319408392846523e-03	
2.62499999999999990e-02	1.15429285924667641e-02	1.61231862246137246e-02	1.45449355739664665e-02	7.41101464906944018e-03	-2.55366165738444206e-03	
2.64374999999999992e-02	1.15898966075032410e-02	1.61887912774604792e-02	1.46041187504545467e-02	7.44116998347736040e-03	-2.56405247386826260e-03	
2.66249999999999994e-02	1.16365202139629507e-02	1.62539152594292462e-02	1.46628679468170982e-02	7.47110419409180004e-03	-2.57436709622683437e-03	
2.68124999999999995e-02	1.16828019373413795e-02	1.63185616981371545e-02	1.47211863453536942e-02	7.50081890237168456e-03	-2.58460608317982862e-03	
2.69999999999999997e-02	1.17287442846146974e-02	1.63827340953337335e-02	1.47790771050288223e-02	7.53031571788612825e-03	-2.59476998934993729e-03	
2.71874999999999999e-02	1.17743497443755733e-02	1.64464359270905837e-02	1.48365433616429905e-02	7.55959623840163873e-03	-2.60485936529291631e-03	
2.73750000000000000e-02	1.18196207869679815e-02	1.65096706439896886e-02	1.48935882280025744e-02	7.58866204996865544e-03	-2.61487475752739985e-03	
2.75625000000000002e-02	1.18645598646210486e-02	1.65724416713103201e-02	1.49502147940884234e-02	7.61751472700746089e-03	-2.62481670856450511e-03	
2.77500000000000004e-02	1.19091694115818839e-02	1.66347524092145919e-02	1.50064261272232179e-02	7.64615583239346662e-03	-2.63468575693721506e-03	
2.79375000000000005e-02	1.19534518442474588e-02	1.66966062329316489e-02	1.50622252722376112e-02	7.67458691754186774e-03	-2.64448243722954258e-03	
2.81250000000000007e-02	1.19974095612955106e-02	1.67580064929404825e-02	1.51176152516351633e-02	7.70280952249167723e-03	-2.65420728010549349e-03	
2.83125000000000009e-02	1.20410449438144856e-02	1.68189565151514384e-02	1.51725990657560431e-02	7.73082517598915053e-03	-2.66386081233780129e-03	
2.85000000000000010e-02	1.20843603554325277e-02	1.68794596010863780e-02	1.52271796929395378e-02	7.75863539557058220e-03	-2.67344355683646383e-03	
2.86875000000000012e-02	1.21273581424455185e-02	1.69395190280575182e-02	1.52813600896853918e-02	7.78624168764452049e-03	-2.68295603267706267e-03	
2.88750000000000014e-02	1.21700406339441888e-02	1.69991380493449556e-02	1.53351431908139262e-02	7.81364554757335225e-03	-2.69239875512888209e-03	
2.90625000000000015e-02	1.22124101419402789e-02	1.70583198943729045e-02	1.53885319096250216e-02	7.84084845975430676e-03	-2.70177223568281513e-03	
2.92500000000000017e-02	1.22544689614917952e-02	1.71170677688846293e-02	1.54415291380559060e-02	7.86785189769985925e-03	-2.71107698207907147e-03	
2.94375000000000019e-02	1.22962193708273260e-02	1.71753848551160840e-02	1.54941377468378067e-02	7.89465732411755161e-03	-2.72031349833467629e-03	
2.96250000000000020e-02	1.23376636314694605e-02	1.72332743119683121e-02	1.55463605856514323e-02	7.92126619098920855e-03	-2.72948228477077216e-03	
2.98125000000000022e-02	1.23788039883573047e-02	1.72907392751785426e-02	1.55982004832813537e-02	7.94767993964960208e-03	-2.73858383803971765e-03	
2.99999999999999989e-02	1.24196426699680791e-02	1.73477828574900711e-02	1.56496602477691968e-02	7.97390000086451237e-03	-2.74761865115199068e-03	
3.01874999999999991e-02	1.24601818884378431e-02	1.74044081488208512e-02	1.57007426665657611e-02	7.99992779490823515e-03	-2.75658721350289290e-03	
3.03749999999999992e-02	1.25004238396813332e-02	1.74606182164308843e-02	1.57514505066820056e-02	8.02576473164050286e-03	-2.76549001089905705e-03	
3.05624999999999994e-02	1.25403707035109026e-02	1.75164161050883720e-02	1.58017865148389162e-02	8.05141221058286102e-03	-2.77432752558475935e-03	
3.07499999999999996e-02	1.25800246437546160e-02	1.75718048372346426e-02	1.58517534176162954e-02	8.07687162099447048e-03	-2.78310023626804782e-03	
3.09374999999999997e-02	1.26193878083734525e-02	1.76267874131478784e-02	1.59013539216004453e-02	8.10214434194735968e-03	-2.79180861814666385e-03	
3.11249999999999999e-02	1.26584623295776695e-02	1.76813668111056310e-02	1.59505907135307802e-02	8.12723174240112360e-03	-2.80045314293378856e-03	
3.13125000000000001e-02	1.26972503239423037e-02	1.77355459875461578e-02	1.59994664604453489e-02	8.15213518127707454e-03	-2.80903427888359088e-03	
3.15000000000000002e-02	1.27357538925218228e-02	1.77893278772285612e-02	1.60479838098252989e-02	8.17685600753185332e-03	-2.81755249081659101e-03	
3.16875000000000004e-02	1.27739751209639350e-02	1.78427153933917691e-02	1.60961453897382929e-02	8.20139556023048895e-03	-2.82600824014484203e-03	
3.18750000000000006e-02	1.28119160796225772e-02	1.78957114279123496e-02	1.61439538089808501e-02	8.22575516861894125e-03	-2.83440198489692038e-03	
3.20625000000000007e-02	1.28495788236700596e-02	1.79483188514611251e-02	1.61914116572196599e-02	8.24993615219609192e-03	-2.84273417974273586e-03	
3.22500000000000009e-02	1.28869653932083862e-02	1.80005405136587117e-02	1.62385215051318622e-02	8.27393982078522550e-03	-2.85100527601816166e-03	
3.24375000000000011e-02	1.29240778133797845e-02	1.80523792432298706e-02	1.62852859045442798e-02	8.29776747460496920e-03	-2.85921572174948138e-03	
3.26250000000000012e-02	1.29609180944763869e-02	1.81038378481567126e-02	1.63317073885716549e-02	8.32142040433972788e-03	-2.86736596167765697e-03	
3.28125000000000014e-02	1.29974882320491366e-02	1.81549191158308330e-02	1.63777884717538555e-02	8.34489989120958987e-03	-2.87545643728242184e-03	
3.30000000000000016e-02	1.30337900823261563e-02	1.82056258104956493e-02	1.64235316501475971e-02	8.36820720703259496e-03	-2.88348758681437325e-03	
3.31875000000000017e-02	1.30698256971062358e-02	1.82559606803777072e-02	1.64689394015716875e-02	8.39134361431479077e-03	-2.89145984529406985e-03	
3.33750000000000019e-02	1.31055970297694717e-02	1.83059264516135037e-02	1.65140141856439694e-02	8.41431036629748316e-03	-2.89937364456031637e-03	
3.35625000000000021e-02	1.31411060247255893e-02	1.83555258302918467e-02	1.65587584439424659e-02	8.43710870703212774e-03	-2.90722941328532729e-03	
3.37500000000000022e-02	1.31763546149807620e-02	1.84047615026351856e-02	1.66031746001368032e-02	8.45973987144767181e-03	-2.91502757699792009e-03	
3.39375000000000024e-02	1.32113447199607055e-02	1.84536361351859760e-02	1.66472650601187759e-02	8.48220508541740366e-03	-2.92276855810656060e-03	
3.41250000000000026e-02	1.32460782441038375e-02	1.85021523749893599e-02	1.66910322121322334e-02	8.50450556582529535e-03	-2.93045277592225055e-03	
3.43125000000000027e-02	1.32805570762127307e-02	1.85503128497660000e-02	1.67344784269023265e-02	8.52664252063184587e-03	-2.93808064668124244e-03	
3.45000000000000029e-02	1.33147830893596362e-02	1.85981201680720833e-02	1.67776060577642348e-02	8.54861714893944552e-03	-2.94565258356758791e-03	
3.46875000000000031e-02	1.33487581411235439e-02	1.86455769194464327e-02	1.68204174407913659e-02	8.57043064105724242e-03	-2.95316899673552609e-03	
3.48750000000000032e-02	1.33824840739846518e-02	1.86926856745464054e-02	1.68629148949229653e-02	8.59208417856554239e-03	-2.96063029333170497e-03	
3.50625000000000034e-02	1.34159627157623123e-02	1.87394489852753740e-02	1.69051007220910599e-02	8.61357893437974045e-03	-2.96803687751724405e-03	
3.52500000000000036e-02	1.34491958800325457e-02	1.87858693849046188e-02	1.69469772073466592e-02	8.63491607281378394e-03	-2.97538915048963437e-03	
3.54375000000000037e-02	1.34821853664958361e-02	1.88319493881922290e-02	1.69885466189850787e-02	8.65609674964319502e-03	-2.98268751050447759e-03	
