2.50000000000000014e-02	6.07241688416832338e-03
5.00000000000000028e-02	5.16550591892786341e-03
7.50000000000000111e-02	3.75295961395619333e-03
1.00000000000000006e-01	1.97304768655816873e-03
1.25000000000000000e-01	2.28424105897291830e-10
1.50000000000000022e-01	-1.97304717876640870e-03
1.75000000000000017e-01	-3.75295893635228025e-03
2.00000000000000011e-01	-5.16550489623776241e-03
2.25000000000000006e-01	-6.07241522714863004e-03
2.50000000000000000e-01	-6.38491523220062127e-03
2.75000000000000022e-01	-6.07241523653489958e-03
3.00000000000000044e-01	-5.16550491883184786e-03
3.25000000000000011e-01	-3.75295898101213766e-03
3.50000000000000033e-01	-1.97304726219629497e-03
3.75000000000000000e-01	7.63348324081162646e-11
4.00000000000000022e-01	1.97304741319506314e-03
4.25000000000000044e-01	3.75295912707447957e-03
4.50000000000000011e-01	5.16550505707889015e-03
4.75000000000000033e-01	6.07241536467025261e-03
5.00000000000000000e-01	6.38491534910289038e-03
5.25000000000000022e-01	6.07241533327161631e-03
5.50000000000000044e-01	5.16550499515686795e-03
5.75000000000000067e-01	3.75295903586558193e-03
6.00000000000000089e-01	1.97304729536745089e-03
6.25000000000000000e-01	-6.61488592128930829e-11
6.50000000000000022e-01	-1.97304742460089038e-03
6.75000000000000044e-01	-3.75295916209671338e-03
7.00000000000000067e-01	-5.16550511068559950e-03
7.25000000000000089e-01	-6.07241544242376370e-03
7.50000000000000000e-01	-6.38491543736063698e-03
7.75000000000000022e-01	-6.07241544961131547e-03
8.00000000000000044e-01	-5.16550510329832641e-03
8.25000000000000067e-01	-3.75295918957136874e-03
8.50000000000000089e-01	-1.97304739549162243e-03
8.75000000000000000e-01	-1.39028843198268906e-10
9.00000000000000022e-01	1.97304739163091814e-03
9.25000000000000044e-01	3.75295884223722596e-03
9.50000000000000067e-01	5.16550528887558136e-03
9.75000000000000089e-01	6.07241480136331765e-03
1.00000000000000000e+00	6.38491621111023002e-03
