1.00000000000000002e-02	1.00451285218455051e-03
2.00000000000000004e-02	2.00506135096255051e-03
2.99999999999999989e-02	2.99769678861407877e-03
4.00000000000000008e-02	3.97850168655800637e-03
5.00000000000000028e-02	4.94360525595053182e-03
5.99999999999999978e-02	5.88919867391546337e-03
7.00000000000000067e-02	6.81155011523471368e-03
8.00000000000000017e-02	7.70701948014919369e-03
8.99999999999999967e-02	8.57207276017952179e-03
1.00000000000000006e-01	9.40329598523134171e-03
1.10000000000000001e-01	1.01974086969888744e-02
1.19999999999999996e-01	1.09512768953702409e-02
1.30000000000000004e-01	1.16619254070106145e-02
1.40000000000000013e-01	1.23265496268939786e-02
1.49999999999999994e-01	1.29425265868677621e-02
1.60000000000000003e-01	1.35074253072782549e-02
1.70000000000000012e-01	1.40190163909598500e-02
1.79999999999999993e-01	1.44752808216224091e-02
1.90000000000000002e-01	1.48744179320124455e-02
2.00000000000000011e-01	1.52148525102963096e-02
2.09999999999999992e-01	1.54952410167309776e-02
2.20000000000000001e-01	1.57144768859708052e-02
2.30000000000000010e-01	1.58716948942076441e-02
2.39999999999999991e-01	1.59662745737803070e-02
2.50000000000000000e-01	1.59978426619119332e-02
2.60000000000000009e-01	1.59662745737713489e-02
2.70000000000000018e-01	1.58716948941900610e-02
2.80000000000000027e-01	1.57144768859440037e-02
2.89999999999999980e-01	1.54952410166959657e-02
2.99999999999999989e-01	1.52148525102519180e-02
3.09999999999999998e-01	1.48744179319603310e-02
3.20000000000000007e-01	1.44752808215608247e-02
3.30000000000000016e-01	1.40190163908911220e-02
3.40000000000000024e-01	1.35074253072000501e-02
3.50000000000000033e-01	1.29425265867830590e-02
3.59999999999999987e-01	1.23265496267998716e-02
3.69999999999999996e-01	1.16619254069107222e-02
3.80000000000000004e-01	1.09512768952610990e-02
3.90000000000000013e-01	1.01974086968747279e-02
4.00000000000000022e-01	9.40329598510817287e-03
4.10000000000000031e-01	8.57207276005218788e-03
4.19999999999999984e-01	7.70701948001314367e-03
4.29999999999999993e-01	6.81155011509538069e-03
4.40000000000000002e-01	5.88919867376779503e-03
4.50000000000000011e-01	4.94360525580050600e-03
4.60000000000000020e-01	3.97850168640010403e-03
4.70000000000000029e-01	2.99769678845479516e-03
4.79999999999999982e-01	2.00506135079589953e-03
4.89999999999999991e-01	1.00451285201764713e-03
5.00000000000000000e-01	-7.62379232955973140e-14
5.10000000000000009e-01	-1.00451285216296123e-03
5.20000000000000018e-01	-2.00506135094746752e-03
5.30000000000000027e-01	-2.99769678859832227e-03
5.40000000000000036e-01	-3.97850168654895631e-03
5.50000000000000044e-01	-4.94360525594047650e-03
5.60000000000000053e-01	-5.88919867391215004e-03
5.70000000000000062e-01	-6.81155011523005768e-03
5.79999999999999960e-01	-7.70701948015126235e-03
5.89999999999999969e-01	-8.57207276017988261e-03
5.99999999999999978e-01	-9.40329598523837254e-03
6.09999999999999987e-01	-1.01974086969938219e-02
6.19999999999999996e-01	-1.09512768953817664e-02
6.30000000000000004e-01	-1.16619254070196715e-02
6.40000000000000013e-01	-1.23265496269094835e-02
6.50000000000000022e-01	-1.29425265868804117e-02
6.60000000000000031e-01	-1.35074253072971859e-02
6.70000000000000040e-01	-1.40190163909755423e-02
6.80000000000000049e-01	-1.44752808216441868e-02
6.90000000000000058e-01	-1.48744179320306081e-02
7.00000000000000067e-01	-1.52148525103203321e-02
7.09999999999999964e-01	-1.54952410167510067e-02
7.19999999999999973e-01	-1.57144768859964340e-02
7.29999999999999982e-01	-1.58716948942289257e-02
7.39999999999999991e-01	-1.59662745738069038e-02
7.50000000000000000e-01	-1.59978426619338393e-02
7.60000000000000009e-01	-1.59662745737982649e-02
7.70000000000000018e-01	-1.58716948942119601e-02
7.80000000000000027e-01	-1.57144768859705970e-02
7.90000000000000036e-01	-1.54952410167172334e-02
8.00000000000000044e-01	-1.52148525102775312e-02
8.10000000000000053e-01	-1.48744179319803445e-02
8.20000000000000062e-01	-1.44752808215848246e-02
8.30000000000000071e-01	-1.40190163909092620e-02
8.39999999999999969e-01	-1.35074253072218070e-02
8.49999999999999978e-01	-1.29425265867987305e-02
8.59999999999999987e-01	-1.23265496268187870e-02
8.69999999999999996e-01	-1.16619254069233527e-02
8.80000000000000004e-01	-1.09512768952765918e-02
8.90000000000000013e-01	-1.01974086968837675e-02
9.00000000000000022e-01	-9.40329598511968970e-03
9.10000000000000031e-01	-8.57207276005711623e-03
9.20000000000000040e-01	-7.70701948002016669e-03
9.30000000000000049e-01	-6.81155011509572677e-03
9.40000000000000058e-01	-5.88919867376985415e-03
9.50000000000000067e-01	-4.94360525579584046e-03
9.59999999999999964e-01	-3.97850168639678377e-03
9.69999999999999973e-01	-2.99769678844473289e-03
9.79999999999999982e-01	-2.00506135078684557e-03
9.89999999999999991e-01	-1.00451285200188695e-03
1.00000000000000000e+00	9.13223338851401911e-14
