-0.17044 0.0045506 20.113 5.72
-2.2665 16.262 26.542 4.42
-2.3967 0.82689 16.641 13.39
-0.077096 13.493 16.895 4.38
16.105 8.9433 27.577 89.83
14.198 15.411 19.198 31.15
8.2299 13.275 15.714 29.06
7.108 9.2852 10.311 13.47
9.1726 5.9765 26.147 0.86
3.6079 15.161 21.557 3.08
0.98317 13.062 22.241 0.04
-1.6188 5.7068 23.581 0.04
15.675 -2.689 29.535 0.6
4.8346 16.779 22.094 7.22
13.88 8.7972 22.562 0.07
3.0145 9.0396 25 0.01
14.469 12.405 23.961 8.14
14.593 3.7566 23.416 0.45
6.3204 4.945 18.216 0
5.3326 3.6506 22.438 0.04
5.9079 16.779 23.556 44.5
1.2744 5.837 16.867 0.05
13.256 14.903 28.077 45.66
10.557 2.7071 15.047 0.03
14.401 7.8573 26.043 15.27
8.7527 11.966 20.38 0
12.721 8.6801 19.314 0
4.1567 -1.3328 17.558 65.72
-1.1045 16.959 13.632 55.14
13.54 14.802 23.768 47.39
8.6929 0.5224 19.338 1.62
4.2064 1.8038 21.85 4.29
3.5484 15.629 28.193 30.06
2.4453 -0.47921 13.859 19.23
7.2947 11.875 14.164 6.12
2.2636 14.336 18.317 3.53
9.6367 1.9763 12.039 0.98
7.6201 6.8458 13.053 0.23
9.7391 8.1832 23.083 0
0.19388 12.334 14.441 36.82
7.69 13.009 10.447 49.32
3.7902 14.761 26.894 3.02
8.0718 14.635 28.996 9.77
13.831 14.385 11.975 15.69
10.329 11.373 22.205 0.11
13.295 -2.0056 25.405 13.13
11.938 2.4969 15.141 0.04
9.949 4.2089 25.932 3.47
6.2259 12.958 29.809 18.44
3.3079 0.16308 28.026 47.57
8.1342 16.798 22.732 9.64
17.181 8.2244 20.529 0.05
0.011525 4.4171 10.524 6.91
0.51087 12.216 10.608 11.37
4.6338 14.55 23.854 1.49
11.122 1.0757 18.838 0.02
8.9345 17.098 14.078 19.5
2.2576 2.5464 25.003 4.95
6.4425 -1.5584 20.17 18.99
1.5422 13.275 15.947 6.44
-2.1449 9.1716 26.877 0.06
4.9233 12.3 20.223 0
8.122 16.492 26.079 11.5
-2.0506 11.491 19.3 0.06
16.254 1.7316 15.341 0.06
-1.0676 5.8753 12.18 18.28
9.9787 13.362 23.936 5.28
12.627 4.152 26.917 53.53
5.8783 13.783 22.53 0.78
0.17143 -1.1293 10.367 52.13
-1.3625 6.4746 12.267 33.59
-2.1414 12.4 17.897 1.18
12.242 6.3511 19.002 0
6.8644 6.783 26.063 0
5.3508 15.397 10.741 22.12
12.78 -0.1842 22.37 28.14
-2.4897 8.0755 10.06 13.17
16.327 15.411 25.919 48.29
15.608 0.21413 13.155 0.07
1.0556 9.7529 28.116 0.06
17.102 11.525 24.636 38.8
15.489 5.3204 14.997 0.03
0.77157 -0.30789 26.252 23.82
0.23881 2.5889 26.382 5.61
3.5147 16.951 15.333 25.79
7.976 3.5923 28.215 46.12
4.6341 5.9748 20.246 0
16.081 -2.0781 24.338 43.26
15.123 -2.1513 20.441 6.15
3.8228 14.493 21.17 1.38
11.108 6.36 22.566 0
3.1049 -2.5101 21.535 22.27
3.5319 7.6483 28.328 0.05
5.8325 2.2509 17.426 0.4
15.94 16.04 26.887 5.49
15.707 1.861 11.75 0.24
1.8492 3.5905 13.495 7.06
9.4449 5.5747 26.327 1.52
1.0056 11.34 14.807 2.98
8.7873 4.2827 11.139 1.74
1.8792 10.585 19.945 0
7.6833 0.79737 21.414 5.63
17.238 13.64 21.887 48.94
16.823 15.334 21.912 9.39
-2.0485 -0.82549 11.307 17.74
6.3376 4.8117 29.507 8.67
0.66263 16.759 25.349 29.81
13.788 9.9553 23.375 1.19
6.8406 -2.4343 17.06 10.31
7.1444 11.905 19.373 0
6.4511 0.056222 10.218 20.71
12.469 3.702 29.688 7.49
1.7077 4.0771 20.478 0.11
12.401 6.5801 12.496 0.41
3.553 7.3934 23.477 0
12.706 -0.090317 10.458 4.12
7.6846 13.503 10.252 34.28
10.752 11.039 18.985 0
15.599 10.19 10.105 12.74
6.9915 14.489 26.608 28.98
10.286 10.777 21.57 0
2.7854 8.5136 23.435 0
4.3516 14.42 13.901 42.21
12.249 3.095 25.476 18.38
5.8577 13.457 17.071 3.11
1.5768 12.649 16.173 2.49
11.968 12.192 14.428 15.83
1.5852 1.2819 12.85 55.08
4.8446 -2.1645 12.218 5.73
10.794 13.298 11.611 10
1.937 1.4555 28.347 30.53
11.529 8.3807 16.09 0
14 6.0091 28.469 4.54
11.424 6.8636 12.524 0.47
16.824 0.49964 14.052 0.07
5.9266 5.387 12.935 0.5
11.889 1.0779 22.878 3.81
12.389 1.5176 22.019 0.8
12.282 10.067 21.943 0
3.2126 11.935 28.906 0.29
5.8142 12.947 11.123 6.53
14.008 1.148 17.902 0.05
3.3046 -1.095 28.093 21.58
4.7061 7.9169 19.882 0
-0.05381 1.432 11.524 13.84
7.4614 2.534 17.141 0
-0.53573 13.054 12.132 23.2
17.017 0.84619 21.448 0.12
-1.8001 13.045 13.792 19.21
7.861 12.105 12.999 12.96
8.3247 1.6353 25.184 14.29
11.761 0.83395 27.239 13.15
-2.3015 14.508 21.178 1.32
5.3674 12.478 24.339 0.02
17.049 2.8647 10.076 2.92
15.981 14.461 24.577 21.6
7.6367 11.442 25.611 0.29
4.8005 12.709 25.012 0.04
9.5672 5.3403 23.946 0
-2.6348 12.801 27.928 0.09
2.0893 -0.28169 14.406 15.94
3.3449 14.964 20.863 2.59
3.0372 0.070061 15.803 47.4
9.5804 3.7857 19.147 0
6.1853 13.866 18.527 2.4
4.2169 10.802 14.43 1.6
6.6479 3.5983 22.537 0
14.85 6.2567 25.689 6.21
6.4423 10.428 12.637 7.11
5.9626 15.489 22.11 15.4
12.638 7.397 19.961 0
14.161 -1.3409 21.465 65.3
16.158 7.6602 13.889 0.43
14.262 2.3358 24.015 2.97
8.1082 16.28 22.487 8.21
14.063 -2.5384 29.787 0.32
-1.1427 3.7456 28.923 1
-2.5183 13.758 27.224 0.09
6.0996 2.4179 26.054 23.85
6.8602 -0.01026 28.557 20.33
15.222 7.1339 27.134 6.46
5.6745 10.972 17.96 0
7.4178 1.094 29.3 9.52
3.1873 -0.62784 12.886 9.74
-2.4152 11.622 21.29 0.04
13.195 7.4446 25.836 3.18
11.218 12.86 18.13 3.54
10.258 0.89885 16.436 0.04
0.75506 5.4757 14.828 1.39
5.4414 16.807 16.406 8
16.953 10.029 17.502 1.32
14.453 9.6947 15.041 1.07
13.16 5.9617 17.15 0.01
3.9085 11.25 15.373 1.03
13.469 3.2087 20.882 0.02
7.0614 14.41 27.768 23.03
0.99066 9.0099 27.964 0.05
6.2253 15.74 15.58 20.59
9.4796 10.952 14.564 1.84
-2.4217 5.6374 28.77 0.09
4.1635 12.898 13.495 22.94
4.142 0.19492 24.335 32.48
11.289 11.073 15.068 1.94
11.15 1.8489 18.493 0.01
4.7414 4.4091 11.153 6.89
9.9359 11.449 22.272 0.07
10.269 0.70178 12.989 0.83
7.5865 14.81 13.679 82.59
6.5597 5.8816 19.946 0
0.53318 4.1518 15.238 3.26
14.194 13.31 18.533 43.5
9.4433 0.21228 20.192 2.87
3.2419 14.496 23.432 0.92
9.9724 -0.20201 19.412 2.65
17.034 16.269 22.902 71.02
0.33746 10.086 21.313 0.01
6.6763 5.8637 21.985 0
14.302 12.325 21.587 10.52
15.797 -1.4022 29.827 1.13
-1.6371 1.2929 18.455 40.52
-0.54686 9.7764 10.96 47.97
2.9954 -1.4763 24.07 10.12
10.672 4.8746 13.764 0.02
12.243 4.1106 25.906 8.67
7.061 7.8164 10.57 48.7
10.188 4.3161 14.584 0.02
5.9806 4.9523 19.396 0
16.893 4.5905 25.488 18.96
8.3583 15.086 17.099 7.26
2.2133 15.523 10.871 19.17
16.318 8.4311 17.527 0.03
17.204 -1.5298 20.334 0.84
-2.0751 8.7265 13.609 10.68
9.9222 16.921 27.498 29.18
6.3397 11.472 25.549 0.01
7.1998 7.8736 13.016 0.6
4.691 0.14739 24.538 28.46
6.8432 6.2805 27.72 1.32
7.8553 5.4848 15.378 0
-1.2568 5.6657 10.515 28.61
3.126 7.3732 29.319 0.2
-0.50937 10.764 19.999 0.02
12.845 0.17511 11.664 1.21
5.2873 13.242 13.834 67.5
12.659 3.1089 14.338 0.04
-2.3627 5.2761 17.622 1.81
10.49 -1.2787 13.052 4.29
-2.3655 -0.42111 23.036 4.32
5.3561 3.7235 21.158 0
17.172 13.993 23.992 21.45
15.668 -1.9025 11.407 2.14
6.7831 4.2863 28.745 19.72
7.0943 8.0959 27.905 0.77
6.2357 14.844 15.072 10.68
2.7792 3.8702 20.951 0.06
1.7055 10.732 12.856 40.76
-0.81503 14.707 14.737 6.3
5.023 8.7338 20.516 0
-1.1766 14.785 29.023 1.17
13.553 2.979 20.557 0.01
4.0913 8.3963 29.488 0.4
3.537 10.679 16.519 0.02
12.793 3.8192 27.797 39.71
12.337 12.556 19.39 2.81
1.5183 -1.8675 16.437 30.07
-1.9548 11.18 23.407 0.04
5.9124 12.659 20.72 0
-1.8998 -0.0011702 13.868 8.87
4.0162 -1.6508 22.102 14.23
7.5442 9.6522 18.647 0
14.257 6.3841 10.308 8.48
14.764 10.427 26.46 22.05
16.338 -1.6788 14.701 0.09
-1.4302 5.7361 27.277 0.08
-1.0646 6.7652 12.511 43.69
12.761 14.131 10.866 12.85
7.0318 2.0912 29.049 9.24
16.181 9.5816 29.47 6.73
4.2002 15.26 18.692 17.5
2.0193 16.12 23.684 7.1
-1.3988 14.711 24.028 0.59
9.4015 11.95 15.069 3.74
9.3127 13.595 11.082 12.14
-0.086819 14.152 22.367 0.31
7.9287 2.2688 15.902 0
14.757 5.7363 11.289 1.59
15.243 1.3706 26.525 20.83
14.938 7.038 21.969 0
7.8483 9.7994 27.101 0.61
2.9458 14.978 21.354 2.16
-0.39497 1.843 21.92 12.3
2.0919 -0.068719 13.237 45.82
14.2 9.3466 29.271 10.44
4.2166 9.2155 21.98 0
9.6171 -1.5135 25.006 36.41
16.267 7.9965 13.851 0.77
12.361 -2.5507 16.565 5.13
15.655 9.0703 27.104 7.19
9.3964 13.755 27.59 100.01
3.7227 -0.23794 24.426 2.46
6.1099 -0.16232 21.796 24.89
-1.9757 1.3066 25.766 7.8
-2.4551 3.3699 10.428 11.31
17.253 8.9436 15.868 0.69
15.882 7.4454 19.094 0
9.0604 2.5857 16.106 0.01
4.7361 2.1919 21.691 1.72
11.22 -1.2581 29.422 1.72
12.364 13.426 25.033 42.31
-1.0958 6.9369 18.913 0
10.752 6.2777 24.086 0
10.936 11.246 22.372 0.25
0.32258 12.519 25.621 0.06
15.385 1.9783 13.534 0.06
5.1249 3.7143 26.31 2.37
9.5735 12.503 18.553 0.97
-0.70822 -0.39633 17.468 14.59
1.1799 13.718 21.993 0.11
11.08 7.1252 11.763 1.55
2.0045 6.535 13.972 1
-2.1875 11.891 24.498 0.05
3.9108 14.173 18.569 2.58
14.597 10.444 21.621 1.02
1.3175 7.8939 27.889 0.04
3.4028 14.722 28.175 4.24
3.8999 10.964 27.984 0.05
-1.1831 14.875 13.817 47.1
14.298 10.645 16.887 1.07
0.33048 10.01 26.956 0.05
13.74 9.8678 29.126 7.06
9.1014 1.2596 18.587 0.19
4.0379 17.142 17.605 17.15
17.157 7.6791 13.446 1.16
-1.2056 4.7091 12.468 62.66
9.9933 5.5814 29.818 12.19
15.902 0.28769 17.898 0.07
6.5346 8.5219 25.607 0
7.0468 5.7028 15.24 0
15.519 -2.2516 26.422 19.57
1.0723 11.018 17.104 0.12
16.787 -0.24159 13.751 0.08
15.092 8.9711 16.185 0.08
-2.6817 1.8549 12.908 16.28
1.3716 15.229 27.462 2.44
11.309 6.7129 26.543 2.94
7.2195 4.5727 15.512 0
15.798 5.0428 19.858 0.01
2.3917 15.002 17.665 26.81
3.2545 11.655 13.817 8.16
-0.33318 14.043 24.883 0.08
9.1134 2.1608 22.465 0.99
10.07 3.8544 11.35 1.1
14.914 6.5021 25.277 3.4
2.3807 9.1307 18.576 0
4.945 -0.16276 14.885 9.34
-1.1102 3.3601 24.834 1.46
9.6033 10.751 10.168 49.85
10.871 7.3666 14.618 0
0.8009 1.0026 26.885 13.05
16.955 15.578 16.947 38.05
12.907 8.2321 26.329 5.94
6.9775 9.102 25.745 0
-0.69234 8.0431 17.32 0.04
9.3891 16.479 17.856 7.53
5.1624 13.116 22.902 0.06
5.1806 11.082 18.08 0
0.025231 6.3158 16.688 0.19
1.6623 15.818 23.793 3.92
9.2794 12.236 20.839 0.25
11.314 15.914 27.252 42.35
0.6518 2.5657 11.432 15.47
16.876 2.0306 23.212 1.14
-0.90442 1.5184 20.056 22.3
-0.59796 5.0804 20.76 0.05
4.0871 8.421 20.735 0
5.1152 11.228 23.57 0
11.049 8.5328 17.162 0
9.5652 16.018 21.938 30.05
16.895 6.1231 24.792 3.79
-1.945 12.598 20.366 0.05
-2.5907 2.847 20.697 62.5
12.662 -1.6352 20.981 38.3
13.323 10.295 28.629 99.95
-1.2024 2.8391 28.385 3.11
12.603 9.2978 26.659 32.56
15.224 16.757 29.97 0.8
0.095954 -1.2862 11.469 27.72
-2.4022 16.739 11.895 14.17
14.138 11.006 19.751 0.89
4.2369 4.3759 15.077 0.18
15.523 11.816 10.519 24.48
6.5334 2.929 10.579 11.32
14.997 12.723 16.595 16.62
13.234 3.7957 16.158 0.03
15.865 16.841 20.471 8.71
16.342 15.063 20.361 26.76
4.7579 11.51 19.113 0
9.4072 17.111 25.478 14.91
3.9885 -0.91707 13.698 12.48
7.84 5.645 26.013 0.46
15.967 0.86026 27.201 99.84
16.451 16.492 10.757 0.66
-1.5454 -2.5811 16.254 6.32
-1.5831 3.1802 17.12 44.49
16.377 6.842 15.565 0.04
7.3631 10.17 12.225 10.26
12.464 14.342 26.885 10.68
15.113 4.9398 18.876 0.01
-0.6654 1.8191 29.426 35.23
2.9954 15.451 27.811 8.2
15.753 0.42596 27.594 33.53
9.9429 1.5155 16.902 0.02
0.50134 6.1899 11.675 99.98
0.60934 1.2469 23.821 40.47
8.779 14.769 14.893 8.89
9.8951 -2.0084 20.324 11.5
14.567 16.985 10.197 0.5
2.3598 1.78 10.951 4.32
-2.4936 7.1069 10.91 52.18
2.8695 10.102 15.894 0.1
2.6961 9.1139 17.611 0
11.353 7.2254 22.664 0
4.3709 3.0438 12.664 3.93
16.045 13.4 28.761 16.24
1.0106 15.966 28.715 13.51
2.9739 2.7957 21.029 1.09
1.0088 6.145 13.706 2.18
16.25 7.1795 29.278 5.24
10.202 6.9893 29.354 10.15
0.16676 9.9496 23.238 0.03
5.9798 -1.5099 19.854 24.05
6.6056 13.438 15.133 20.03
5.1316 2.1064 23.729 4.99
17.101 0.85156 26.429 45.54
1.9227 -1.5375 12.776 13.02
16.006 15.074 15.785 12.51
16.258 14.302 18.693 37.84
6.664 9.9 13.161 2.28
-2.4014 2.6132 10.309 47.62
10.793 8.3323 16.433 0
12.907 0.21868 14.898 0.07
3.1492 1.2216 11.759 14.67
14.702 -0.93326 23.674 16.43
-0.28902 -2.4831 21.145 5.77
15.445 14.512 16.769 8.96
-2.1539 13.32 26.12 0.08
14.673 10.696 26.156 37.75
15.253 6.3796 21.157 0.01
7.4256 11.143 23.658 0
7.7092 13.872 20.116 2.09
13.8 2.9399 13.57 0.05
16.7 12.142 15.196 17.32
8.9277 16.408 11.615 43.32
-1.0263 9.6857 14.49 2.92
12.607 8.666 23.324 0
-0.54075 -1.0114 22.502 8.87
5.4976 -0.95198 17.421 28.15
10.746 1.0947 27.915 67.96
16.3 16.534 24.602 10.6
5.4287 12.178 15.76 1.69
3.5913 9.4209 21.897 0
14.876 2.395 25.324 40.87
16.123 -2.6764 19.522 2.78
10.444 14.169 13.675 13.19
14.426 4.5903 27.845 16.38
-2.1428 -0.98923 29.628 8.93
9.493 5.6556 13.384 0.01
10.301 -1.9575 16.232 10.96
3.7726 9.4518 23.017 0
14.224 15.855 23.209 99.98
8.8664 5.2773 29.332 28.38
0.38455 15.205 16.22 6.72
8.2727 10.944 14.729 1.34
0.6577 7.4726 25.837 0.03
11.151 -0.31757 28.015 39
6.8977 16.237 21.069 9.76
-1.001 1.3522 27.085 64.84
11.422 15.202 16.583 19.01
7.863 10.311 21.886 0
1.9322 5.8394 14.962 0.48
14.215 17.037 11.331 1.1
11.582 3.9053 22.509 0.01
2.4656 10.323 17.423 0.01
3.1994 15.538 28.85 20.98
9.574 1.5923 28.788 21.58
12.312 12.325 14.234 61.67
13.906 2.1049 22.632 0.61
11.518 12.151 17.805 1.65
12.499 15.362 21.748 47.83
-0.88884 -0.11751 12.105 12.13
0.75752 -0.16841 25.566 28.17
-1.9088 2.1341 27.581 10.3
16.773 9.4114 29.525 29.13
-1.828 16.274 16.226 59.87
13.282 13.516 27.2 51.11
6.474 15.916 15.158 7.49
15.992 9.6854 29.709 39.81
-2.0442 11.806 21.311 0.04
7.1514 2.4873 16.537 0
2.2922 1.6883 25.993 22.64
7.3509 -1.0332 25.54 35.82
7.9759 12.091 20.308 0
5.3019 17.028 10.565 3.4
15.958 15.92 17.818 8.66
1.5923 9.6872 13.559 3.06
13.367 2.3816 15.816 0.04
15.621 15.361 20.708 60.26
14.56 4.3536 29.958 22.18
5.9768 3.1992 10.831 8.92
17.097 6.6007 24.692 4
10.119 11.765 11.022 29.99
15.704 15.84 21.04 73.1
16.581 2.9221 22.043 0.05
5.2322 9.8634 16.013 0
13.69 -1.3013 10.838 4.26
-1.7091 0.31207 17.907 10.2
16.411 -0.48112 22.951 9.64
7.8554 4.3678 13.964 0
1.7148 -1.8206 24.263 58.87
10.38 6.1784 24.379 0
-0.49751 16.077 26.953 4.4
10.484 4.8796 18.331 0
6.946 16.009 27.272 19.7
6.8614 8.3933 27.508 0.29
16.288 10.087 24.97 61.38
4.3355 15.664 26.735 37.37
8.3441 14.656 26.997 42.95
13.471 -0.083176 20.72 1.15
15.319 12.72 18.414 28.11
16.861 2.3184 16.672 0.05
16.387 13.477 28.007 14.08
-2.4652 4.8983 14.71 10.55
3.2217 12.063 24.482 0.03
6.539 4.6085 21.694 0
7.9771 8.3146 22.31 0
5.2159 12.737 15.024 6.81
10.418 16.511 10.071 1.87
11.77 -0.51713 20.876 5.11
9.8413 2.1619 28.277 4.37
9.7492 1.9369 25.403 43.81
-0.58689 8.4075 11.899 18.65
8.9226 2.3626 22.989 1.23
11.62 7.7867 23.15 0
13.569 13.453 22.394 10.33
6.325 5.462 27.495 1.51
11.362 1.0017 21.315 1.03
15.479 0.31677 26.91 16.01
13.707 7.2898 10.752 8.23
0.25302 15.756 10.883 21.2
4.7529 9.6838 13.939 1.06
16.925 0.42247 20.794 0.06
9.6632 1.9228 19.326 0
7.1231 12.64 22.686 0.09
6.654 10.642 19.068 0
7.8172 10.474 13.624 2.36
13.064 9.3603 29.607 4.33
1.7506 6.6283 27.913 0.07
9.3316 11.822 18.273 0.26
10.989 16.224 14.004 20.36
13.45 16.694 10.291 1
1.6072 -0.34949 25.348 13.67
-1.0727 17.271 17.792 21.92
15.407 1.0745 18.817 0.05
14.199 9.2084 19.243 0
7.556 8.7807 18.806 0
1.1741 -0.41772 13.025 25.56
-1.6472 8.4765 26.954 0.05
4.4854 -1.1908 18.514 18.33
9.3431 5.811 26.214 1.1
16.141 14.701 24.08 4.78
6.7089 10.957 10.268 26.98
16.953 0.74451 28.125 5.35
13.445 13.306 15.379 43.43
1.686 5.879 26.987 0.07
6.3106 16.011 17.054 13.89
9.6908 16.917 22.869 7.24
-1.7871 6.5741 16.695 0.85
7.9466 2.9979 12.445 0.84
10.669 10.93 27.343 14.26
-0.049403 13.275 26.535 0.08
10.234 1.4014 15.228 0.04
5.6729 8.1389 19.549 0
6.6522 14.1 27.402 19.68
13.638 14.859 21.42 14.57
16.584 9.4339 22.079 1.4
3.6889 10.927 11.039 73.8
-0.0061041 -0.092189 23.104 27.96
0.80962 4.1259 10.886 23.77
1.9777 16.587 20.183 10.52
0.32446 7.7631 28.87 0.06
14.617 5.1443 15.677 0.03
12.538 2.1127 15.085 0.05
-1.0153 14.586 18.958 4.03
8.5387 12.037 25.93 1.54
6.2531 0.98552 26.575 4.71
-2.0771 16.238 21.54 18.82
14.811 9.4743 15.033 0.9
3.2256 7.9614 29.242 0.1
0.99288 7.5009 16.876 0
12.697 13.36 18.491 30.29
1.3854 -1.3552 13.973 27.88
2.751 9.2787 27.462 0.04
-0.13241 16.467 23.663 10.06
12.142 16.961 18.322 19.2
7.9346 10.887 20.258 0
3.2852 -0.58934 15.699 4.07
12.68 10.119 26.027 9.09
7.6454 1.945 22.559 1.91
3.3831 -2.1065 28.067 5.56
5.7104 5.8256 24.825 0
16.272 -1.2467 13.454 0.08
3.7501 2.2715 19.91 1.52
13.792 14.382 21.917 11.73
2.1064 1.0328 24.868 17.4
2.0472 8.0928 24.986 0.01
1.8679 0.79299 10.795 26.19
0.25434 14.332 12.093 8.48
1.7759 -2.0419 23.527 28.96
1.937 5.5748 12.786 3.66
4.8473 5.7917 19.459 0
5.7598 -0.6419 25.452 75.68
0.047088 5.7888 15.439 1.14
3.3231 10.751 20.356 0
1.1047 6.6857 16.791 0.01
11.393 1.8249 26.9 15.42
7.8276 7.3154 15.074 0
1.0261 6.7393 29.636 0.11
-0.038908 2.9722 26.013 2.67
10.599 2.8781 16.293 0.02
5.7019 9.3587 24.387 0
14.449 10.925 14.74 6.33
15.817 12.927 16.148 7.69
3.4023 14.926 12.522 7.32
9.9722 2.8572 26.544 15.53
4.5934 11.97 13.848 11.59
6.9319 13.375 17.94 1.91
0.53445 10.283 25.067 0.04
2.9068 6.3302 28.009 0.09
14.743 11.447 21.818 3.68
13.651 15.456 10.05 2.41
5.2475 8.5312 24.678 0
-0.94758 5.2981 15.592 2.57
5.7732 7.2625 23.2 0
7.2277 9.7123 21.649 0
5.8696 -2.5975 13.89 16.74
3.7071 0.24253 21.973 56.5
9.533 7.3048 16.417 0
10.368 1.1086 10.118 7.45
12.002 6.173 23.957 0
1.0038 -1.4446 17.562 29.75
11.223 -0.64067 13.917 1.13
6.382 9.726 25.002 0
-0.50233 9.7954 17.747 0.05
10.705 1.3742 20.558 0.29
0.74622 -2.3234 19.739 11.35
0.98652 10.07 20.731 0
12.802 5.1622 29.789 12.45
7.6073 6.8794 24.989 0
8.7567 4.5523 19.785 0
1.0857 5.1746 10.599 54.27
6.5535 2.7924 20.534 0.07
-2.1116 8.4047 15.86 1.18
8.8528 11.958 18.807 0.15
10.566 2.0812 29.972 11.79
2.1605 16.12 14.344 26.75
7.2543 13.727 24.332 1.83
11.415 6.1118 25.084 0.55
15.702 6.13 20.559 0.01
-1.3763 5.1184 19.345 0.43
15.206 -0.48588 24.623 14.11
8.2124 9.4337 10.596 14.47
0.23792 2.9826 10.097 11.31
10.686 14.708 20.939 33.95
8.1662 9.6175 16.044 0
4.6376 8.8018 26.184 0.01
1.3349 3.8534 24.858 0.56
4.1214 -1.7448 13.127 14.03
1.1803 7.2052 22.702 0
14.907 15.354 16.143 3.65
12.371 2.9515 17.372 0.02
3.1575 5.5768 14.294 0.5
3.6827 -0.25864 29.26 11.22
7.3826 15.765 24.923 23.26
6.4571 12.395 22.56 0
3.3781 7.7362 24.246 0
3.4092 -2.4466 15.365 22.43
13.238 15.903 22.507 51.82
-0.040883 12.454 20.538 0.03
12.38 14.475 28.951 9.92
10.394 14.388 24.852 18.56
11.845 14.479 28.46 30.65
15.344 5.218 11.68 0.79
13.894 8.0816 20.842 0
13.806 -2.0573 27.559 7.31
-2.0044 11.167 21.75 0.03
10.138 4.7846 15.509 0
7.4911 15.019 21.306 13.02
10.566 6.1306 29.443 21.75
12.153 4.401 23.071 0.02
8.1553 14.984 15.501 10.46
-0.53568 1.1284 17.741 5.26
14.384 2.7199 22.527 0.18
9.774 5.4639 11.007 1.95
12.2 3.2175 17.969 0.01
4.8478 10.575 11.727 27.55
8.3008 -2.3886 29.661 0.59
9.2715 4.9853 12.935 0.02
11.241 15.419 16.362 21.75
12.633 3.0529 29.145 9.49
11.349 9.8033 28.615 27.5
2.6838 15.775 23.562 4.69
12.73 8.7357 26.678 15.14
11.269 0.23514 22.249 9.09
2.8894 15.621 13.965 26.74
3.0173 -1.7439 18.952 7.34
8.4547 8.7742 28.108 2.36
4.2512 6.2535 27.025 0.05
8.8396 10.383 15.567 0.22
7.0524 9.722 12.668 3.35
-2.0389 -0.42881 19.549 42.8
-2.2165 9.8271 11.952 34.44
2.3222 5.8328 12.317 4.41
2.714 -2.2754 29.701 3.9
9.5344 4.87 10.531 3.15
5.0997 6.3541 28.62 1.14
2.8731 9.5986 23.303 0.01
1.0222 7.4182 25.73 0.02
-0.76545 9.4237 10.521 13.93
-2.5561 -1.5065 19.628 15.17
15.817 5.4141 11.501 1.19
14.53 7.6889 16.379 0.02
16.564 16.068 15.2 23.98
1.3308 9.0811 26.85 0.04
4.0374 9.0316 13.245 1.63
1.1948 12.53 13.002 9.65
2.6211 11.093 10.302 15.06
-2.0531 3.0535 16.732 18.32
4.5473 13.447 10.72 9.77
4.4709 10.069 12.86 4.56
14.458 10.214 12.306 42.54
1.4649 12.213 18.068 0.23
6.9924 15.052 12.749 45.84
16.59 -1.8444 11.989 1.08
1.7677 13.435 19.117 0.7
10.368 0.78939 13.334 0.56
