-1.0545823480290453 -0.5690210170146769
-1.0551598688197936 -0.6452537613934746
-1.051602865767684 -0.7215040064022948
-1.0521803865584323 -0.7977367507810925
-1.0507693982628536 -0.8843736197083738
-1.0432025633567972 -0.9771007078835481
-1.0355897892969308 -1.0637638277558636
-0.9859725864109603 -1.1545512627701908
-0.9713204082915223 -1.2496259034059718
-0.8982060934838816 -1.0306418020296046
-0.8693585503426988 -0.9825470150617177
-0.9143235487122698 -1.1569721832566615
-0.7876744151247108 -1.0171914792763184
-0.7104221011172993 -0.9849388471994205
-0.6520003550772988 -0.9141134403419167
-0.5770146480160874 -0.8399437702337931
-0.4980836682432397 -0.790772750077067
-0.45081811251656667 -0.7111761345989099
-0.4223983394047348 -0.6242530053662576
-0.39685179472912635 -0.5267569955099027
-0.37127899910848416 -0.4257958609090572
-0.34281797451159846 -0.3334275356493478
-0.31786532621625985 -0.25195160251575494
-0.25769358995799685 -0.16843734600252047
-0.1930555969548955 -0.12605012561814222
-0.11185578487277148 -0.11092219212364751
-0.02093388668443641 -0.13446637304749404
0.06564359677163445 -0.13112118595409206
0.16452108514909458 -0.10511431637345381
0.2553197629924062 -0.12673109457746917
0.32100392307671477 -0.1888163296459316
0.3575413009223172 -0.2778542850123248
0.3857282531525974 -0.37759912582659416
0.4057183477960047 -0.4677798723334684
0.429764213447168 -0.5683734937038377
0.4530619271648617 -0.6585682407147301
0.4903750204362196 -0.7543666894588849
0.5559489265513853 -0.8310054484542087
0.6340851627513433 -0.8867405799189412
0.6996436166056816 -0.9654190373434086
0.7777374336649143 -1.0267534953838982
0.8758671005320551 -1.016293404534913
0.9351920338487028 -0.9821828908421346
0.954265387156088 -1.1327318661608015
0.943009565279834 -1.0418180377074218
0.9857799383465973 -1.2177250370260637
0.9662482143712015 -1.794738892858207
0.9948158053044747 -1.298464776990036
1.0399228041564337 -1.129552196137125
1.059051867802725 -1.0059242455309034
1.0698331309281972 -0.8926566678981087
1.078989460556064 -0.5572605936394353
1.0803807606428668 -0.6464963061250848
1.0736998951317087 -0.7097085817670079
1.0731223743409601 -0.7859413261458055
